Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-11 22:00:00,Portugal,Portugal,PT,239.46,315.03,46.01,42.95,entsoe.eu,false,
2021-01-11 23:00:00,Portugal,Portugal,PT,214.79,284.71,52.77,48.7,entsoe.eu,false,
2021-01-12 00:00:00,Portugal,Portugal,PT,188.33,257.0,57.53,50.7,entsoe.eu,false,
2021-01-12 01:00:00,Portugal,Portugal,PT,203.8,276.74,54.14,45.74,entsoe.eu,false,
2021-01-12 02:00:00,Portugal,Portugal,PT,195.62,267.02,56.03,49.41,entsoe.eu,false,
2021-01-12 03:00:00,Portugal,Portugal,PT,205.71,279.99,53.91,47.02,entsoe.eu,false,
2021-01-12 04:00:00,Portugal,Portugal,PT,215.83,289.91,53.41,45.81,entsoe.eu,false,
2021-01-12 05:00:00,Portugal,Portugal,PT,225.4,300.06,51.43,46.73,entsoe.eu,false,
2021-01-12 06:00:00,Portugal,Portugal,PT,234.08,308.28,49.56,48.74,entsoe.eu,false,
2021-01-12 07:00:00,Portugal,Portugal,PT,223.39,291.29,52.43,52.43,entsoe.eu,false,
2021-01-12 08:00:00,Portugal,Portugal,PT,227.38,294.94,52.15,52.15,entsoe.eu,false,
2021-01-12 09:00:00,Portugal,Portugal,PT,225.05,292.19,52.76,52.76,entsoe.eu,false,
2021-01-12 10:00:00,Portugal,Portugal,PT,224.97,293.08,52.18,52.18,entsoe.eu,false,
2021-01-12 11:00:00,Portugal,Portugal,PT,220.71,294.11,49.02,46.78,entsoe.eu,false,
2021-01-12 12:00:00,Portugal,Portugal,PT,218.54,291.82,49.36,47.84,entsoe.eu,false,
2021-01-12 13:00:00,Portugal,Portugal,PT,223.96,297.35,48.58,46.9,entsoe.eu,false,
2021-01-12 14:00:00,Portugal,Portugal,PT,238.43,315.51,45.22,40.65,entsoe.eu,false,
2021-01-12 15:00:00,Portugal,Portugal,PT,246.29,326.78,43.26,37.77,entsoe.eu,false,
2021-01-12 16:00:00,Portugal,Portugal,PT,243.6,320.93,44.86,43.28,entsoe.eu,false,
2021-01-12 17:00:00,Portugal,Portugal,PT,233.71,304.89,48.95,48.87,entsoe.eu,false,
2021-01-12 18:00:00,Portugal,Portugal,PT,223.49,291.85,51.46,49.95,entsoe.eu,false,
2021-01-12 19:00:00,Portugal,Portugal,PT,218.24,283.01,53.5,52.33,entsoe.eu,false,
2021-01-12 20:00:00,Portugal,Portugal,PT,221.75,289.24,51.68,48.92,entsoe.eu,false,
2021-01-12 21:00:00,Portugal,Portugal,PT,232.85,306.02,47.69,42.65,entsoe.eu,false,
2021-01-12 22:00:00,Portugal,Portugal,PT,238.37,312.72,46.46,40.46,entsoe.eu,false,
2021-01-12 23:00:00,Portugal,Portugal,PT,245.83,316.92,47.9,46.39,entsoe.eu,false,
2021-01-13 00:00:00,Portugal,Portugal,PT,236.12,312.65,49.06,38.83,entsoe.eu,false,
2021-01-13 01:00:00,Portugal,Portugal,PT,243.56,322.53,47.95,37.01,entsoe.eu,false,
2021-01-13 02:00:00,Portugal,Portugal,PT,316.28,419.48,30.49,30.49,entsoe.eu,false,
2021-01-13 03:00:00,Portugal,Portugal,PT,238.81,315.74,49.48,37.13,entsoe.eu,false,
2021-01-13 04:00:00,Portugal,Portugal,PT,241.18,321.51,47.19,36.17,entsoe.eu,false,
2021-01-13 05:00:00,Portugal,Portugal,PT,253.53,336.94,43.89,34.5,entsoe.eu,false,
2021-01-13 06:00:00,Portugal,Portugal,PT,247.32,327.44,45.17,38.51,entsoe.eu,false,
2021-01-13 07:00:00,Portugal,Portugal,PT,233.95,309.12,48.86,46.32,entsoe.eu,false,
2021-01-13 08:00:00,Portugal,Portugal,PT,222.02,292.61,51.64,51.16,entsoe.eu,false,
2021-01-13 09:00:00,Portugal,Portugal,PT,209.38,278.66,53.15,50.85,entsoe.eu,false,
2021-01-13 10:00:00,Portugal,Portugal,PT,208.47,279.35,52.53,48.63,entsoe.eu,false,
2021-01-13 11:00:00,Portugal,Portugal,PT,204.48,274.86,53.85,47.74,entsoe.eu,false,
2021-01-13 12:00:00,Portugal,Portugal,PT,209.41,281.22,52.58,46.68,entsoe.eu,false,
2021-01-13 13:00:00,Portugal,Portugal,PT,213.68,287.0,51.4,45.76,entsoe.eu,false,
2021-01-13 14:00:00,Portugal,Portugal,PT,211.91,284.36,51.89,45.82,entsoe.eu,false,
2021-01-13 15:00:00,Portugal,Portugal,PT,217.6,291.86,50.0,45.15,entsoe.eu,false,
2021-01-13 16:00:00,Portugal,Portugal,PT,222.18,295.32,49.67,47.67,entsoe.eu,false,
2021-01-13 17:00:00,Portugal,Portugal,PT,221.08,291.16,51.08,51.04,entsoe.eu,false,
2021-01-13 18:00:00,Portugal,Portugal,PT,199.74,261.47,57.59,57.59,entsoe.eu,false,
2021-01-13 19:00:00,Portugal,Portugal,PT,192.11,250.28,60.32,60.32,entsoe.eu,false,
2021-01-13 20:00:00,Portugal,Portugal,PT,190.31,248.28,60.67,60.67,entsoe.eu,false,
2021-01-13 21:00:00,Portugal,Portugal,PT,188.62,247.93,60.21,60.21,entsoe.eu,false,
2021-01-13 22:00:00,Portugal,Portugal,PT,194.31,256.59,58.49,57.49,entsoe.eu,false,
2021-01-13 23:00:00,Portugal,Portugal,PT,197.7,265.08,56.04,51.46,entsoe.eu,false,
2021-01-14 00:00:00,Portugal,Portugal,PT,187.89,251.81,60.36,51.39,entsoe.eu,false,
2021-01-14 01:00:00,Portugal,Portugal,PT,170.86,232.46,63.01,51.91,entsoe.eu,false,
2021-01-14 02:00:00,Portugal,Portugal,PT,160.39,222.63,63.52,52.15,entsoe.eu,false,
2021-01-14 03:00:00,Portugal,Portugal,PT,158.21,219.83,64.14,52.95,entsoe.eu,false,
2021-01-14 04:00:00,Portugal,Portugal,PT,161.58,223.36,63.8,53.53,entsoe.eu,false,
2021-01-14 05:00:00,Portugal,Portugal,PT,175.21,238.6,61.64,54.1,entsoe.eu,false,
2021-01-14 06:00:00,Portugal,Portugal,PT,192.02,259.38,57.85,55.04,entsoe.eu,false,
2021-01-14 07:00:00,Portugal,Portugal,PT,196.28,265.25,55.06,55.06,entsoe.eu,false,
2021-01-14 08:00:00,Portugal,Portugal,PT,179.25,239.47,61.12,61.12,entsoe.eu,false,
2021-01-14 09:00:00,Portugal,Portugal,PT,182.44,246.06,59.1,58.65,entsoe.eu,false,
2021-01-14 10:00:00,Portugal,Portugal,PT,178.12,242.01,59.69,56.76,entsoe.eu,false,
2021-01-14 11:00:00,Portugal,Portugal,PT,181.07,245.69,59.36,54.6,entsoe.eu,false,
2021-01-14 12:00:00,Portugal,Portugal,PT,184.4,250.03,58.68,53.68,entsoe.eu,false,
2021-01-14 13:00:00,Portugal,Portugal,PT,186.67,253.34,58.14,53.61,entsoe.eu,false,
2021-01-14 14:00:00,Portugal,Portugal,PT,184.12,249.97,58.9,53.47,entsoe.eu,false,
2021-01-14 15:00:00,Portugal,Portugal,PT,186.81,253.13,58.07,53.62,entsoe.eu,false,
2021-01-14 16:00:00,Portugal,Portugal,PT,190.89,258.33,56.41,53.89,entsoe.eu,false,
2021-01-14 17:00:00,Portugal,Portugal,PT,185.93,246.77,60.12,60.12,entsoe.eu,false,
2021-01-14 18:00:00,Portugal,Portugal,PT,172.82,228.41,64.05,64.05,entsoe.eu,false,
2021-01-14 19:00:00,Portugal,Portugal,PT,171.1,224.68,65.3,65.3,entsoe.eu,false,
2021-01-14 20:00:00,Portugal,Portugal,PT,168.24,223.22,64.72,64.72,entsoe.eu,false,
2021-01-14 21:00:00,Portugal,Portugal,PT,179.81,241.33,60.06,59.48,entsoe.eu,false,
2021-01-14 22:00:00,Portugal,Portugal,PT,194.3,261.68,56.07,51.81,entsoe.eu,false,
2021-01-14 23:00:00,Portugal,Portugal,PT,170.91,233.93,62.02,52.64,entsoe.eu,false,
2021-01-15 00:00:00,Portugal,Portugal,PT,150.76,210.15,67.23,53.91,entsoe.eu,false,
2021-01-15 01:00:00,Portugal,Portugal,PT,172.18,233.15,65.16,51.88,entsoe.eu,false,
2021-01-15 02:00:00,Portugal,Portugal,PT,169.87,231.23,65.27,51.14,entsoe.eu,false,
2021-01-15 03:00:00,Portugal,Portugal,PT,179.26,244.03,62.85,49.46,entsoe.eu,false,
2021-01-15 04:00:00,Portugal,Portugal,PT,181.47,246.1,62.54,49.45,entsoe.eu,false,
2021-01-15 05:00:00,Portugal,Portugal,PT,172.46,234.4,63.87,53.76,entsoe.eu,false,
2021-01-15 06:00:00,Portugal,Portugal,PT,179.52,243.9,61.61,59.27,entsoe.eu,false,
2021-01-15 07:00:00,Portugal,Portugal,PT,194.1,253.43,61.09,61.09,entsoe.eu,false,
2021-01-15 08:00:00,Portugal,Portugal,PT,191.28,248.42,62.08,62.08,entsoe.eu,false,
2021-01-15 09:00:00,Portugal,Portugal,PT,196.64,258.92,58.93,57.96,entsoe.eu,false,
2021-01-15 10:00:00,Portugal,Portugal,PT,199.03,265.49,56.78,53.57,entsoe.eu,false,
2021-01-15 11:00:00,Portugal,Portugal,PT,194.93,261.97,57.14,52.91,entsoe.eu,false,
2021-01-15 12:00:00,Portugal,Portugal,PT,197.75,264.37,57.49,53.89,entsoe.eu,false,
2021-01-15 13:00:00,Portugal,Portugal,PT,194.09,262.84,56.81,51.45,entsoe.eu,false,
2021-01-15 14:00:00,Portugal,Portugal,PT,195.68,264.49,56.42,50.53,entsoe.eu,false,
2021-01-15 15:00:00,Portugal,Portugal,PT,207.53,279.71,53.36,47.57,entsoe.eu,false,
2021-01-15 16:00:00,Portugal,Portugal,PT,201.33,265.66,58.08,58.08,entsoe.eu,false,
2021-01-15 17:00:00,Portugal,Portugal,PT,188.72,246.12,62.8,62.8,entsoe.eu,false,
2021-01-15 18:00:00,Portugal,Portugal,PT,186.01,241.55,64.35,64.35,entsoe.eu,false,
2021-01-15 19:00:00,Portugal,Portugal,PT,174.69,225.72,67.43,67.43,entsoe.eu,false,
2021-01-15 20:00:00,Portugal,Portugal,PT,179.16,233.17,65.47,65.47,entsoe.eu,false,
2021-01-15 21:00:00,Portugal,Portugal,PT,176.91,236.89,62.54,57.85,entsoe.eu,false,
2021-01-15 22:00:00,Portugal,Portugal,PT,166.55,225.33,65.06,57.1,entsoe.eu,false,
2021-01-15 23:00:00,Portugal,Portugal,PT,144.63,197.49,71.07,63.1,entsoe.eu,false,
2021-01-16 00:00:00,Portugal,Portugal,PT,109.5,153.85,79.06,67.68,entsoe.eu,false,
2021-01-16 01:00:00,Portugal,Portugal,PT,94.23,139.57,81.08,69.62,entsoe.eu,false,
2021-01-16 02:00:00,Portugal,Portugal,PT,96.33,143.51,80.45,68.54,entsoe.eu,false,
2021-01-16 03:00:00,Portugal,Portugal,PT,101.11,149.45,79.5,66.46,entsoe.eu,false,
2021-01-16 04:00:00,Portugal,Portugal,PT,102.7,151.59,79.18,65.91,entsoe.eu,false,
2021-01-16 05:00:00,Portugal,Portugal,PT,105.92,155.95,78.43,66.1,entsoe.eu,false,
2021-01-16 06:00:00,Portugal,Portugal,PT,116.08,168.53,76.58,66.11,entsoe.eu,false,
2021-01-16 07:00:00,Portugal,Portugal,PT,142.84,198.63,72.23,64.62,entsoe.eu,false,
2021-01-16 08:00:00,Portugal,Portugal,PT,163.73,222.95,67.7,61.26,entsoe.eu,false,
2021-01-16 09:00:00,Portugal,Portugal,PT,166.55,222.06,68.92,66.17,entsoe.eu,false,
2021-01-16 10:00:00,Portugal,Portugal,PT,167.91,223.93,68.28,64.75,entsoe.eu,false,
2021-01-16 11:00:00,Portugal,Portugal,PT,166.61,225.5,66.88,60.62,entsoe.eu,false,
2021-01-16 12:00:00,Portugal,Portugal,PT,167.3,228.33,65.67,57.38,entsoe.eu,false,
2021-01-16 13:00:00,Portugal,Portugal,PT,165.34,225.98,66.34,57.64,entsoe.eu,false,
2021-01-16 14:00:00,Portugal,Portugal,PT,168.35,229.47,65.89,55.09,entsoe.eu,false,
2021-01-16 15:00:00,Portugal,Portugal,PT,172.22,233.94,65.0,53.93,entsoe.eu,false,
2021-01-16 16:00:00,Portugal,Portugal,PT,181.41,242.99,63.61,55.84,entsoe.eu,false,
2021-01-16 17:00:00,Portugal,Portugal,PT,177.52,231.64,67.41,63.56,entsoe.eu,false,
2021-01-16 18:00:00,Portugal,Portugal,PT,167.99,216.63,70.89,67.74,entsoe.eu,false,
2021-01-16 19:00:00,Portugal,Portugal,PT,162.09,207.24,73.31,71.48,entsoe.eu,false,
2021-01-16 20:00:00,Portugal,Portugal,PT,165.67,212.7,71.95,69.2,entsoe.eu,false,
2021-01-16 21:00:00,Portugal,Portugal,PT,170.15,220.54,69.81,65.7,entsoe.eu,false,
2021-01-16 22:00:00,Portugal,Portugal,PT,171.46,224.04,69.04,62.94,entsoe.eu,false,
2021-01-16 23:00:00,Portugal,Portugal,PT,167.86,219.74,70.77,63.72,entsoe.eu,false,
2021-01-17 00:00:00,Portugal,Portugal,PT,154.4,209.57,70.81,61.0,entsoe.eu,false,
2021-01-17 01:00:00,Portugal,Portugal,PT,147.5,208.36,68.89,57.06,entsoe.eu,false,
2021-01-17 02:00:00,Portugal,Portugal,PT,148.56,212.41,67.23,54.18,entsoe.eu,false,
2021-01-17 03:00:00,Portugal,Portugal,PT,157.06,224.09,65.39,51.87,entsoe.eu,false,
2021-01-17 04:00:00,Portugal,Portugal,PT,159.57,227.49,64.91,50.78,entsoe.eu,false,
2021-01-17 05:00:00,Portugal,Portugal,PT,162.28,231.02,64.2,50.28,entsoe.eu,false,
2021-01-17 06:00:00,Portugal,Portugal,PT,178.47,261.55,59.18,59.18,entsoe.eu,false,
2021-01-17 07:00:00,Portugal,Portugal,PT,153.76,219.46,65.91,53.65,entsoe.eu,false,
2021-01-17 08:00:00,Portugal,Portugal,PT,152.61,214.64,68.0,59.03,entsoe.eu,false,
2021-01-17 09:00:00,Portugal,Portugal,PT,156.7,216.47,68.91,59.67,entsoe.eu,false,
2021-01-17 10:00:00,Portugal,Portugal,PT,150.53,204.81,72.21,64.59,entsoe.eu,false,
2021-01-17 11:00:00,Portugal,Portugal,PT,151.27,205.36,72.22,63.53,entsoe.eu,false,
2021-01-17 12:00:00,Portugal,Portugal,PT,145.89,199.54,72.7,62.85,entsoe.eu,false,
2021-01-17 13:00:00,Portugal,Portugal,PT,141.75,198.23,71.59,60.55,entsoe.eu,false,
2021-01-17 14:00:00,Portugal,Portugal,PT,131.78,188.2,72.57,60.23,entsoe.eu,false,
2021-01-17 15:00:00,Portugal,Portugal,PT,147.72,205.4,69.81,58.1,entsoe.eu,false,
2021-01-17 16:00:00,Portugal,Portugal,PT,173.56,232.34,66.62,59.54,entsoe.eu,false,
2021-01-17 17:00:00,Portugal,Portugal,PT,154.95,203.25,72.88,71.13,entsoe.eu,false,
2021-01-17 18:00:00,Portugal,Portugal,PT,151.52,194.01,76.14,74.83,entsoe.eu,false,
2021-01-17 19:00:00,Portugal,Portugal,PT,147.36,188.27,77.21,76.01,entsoe.eu,false,
2021-01-17 20:00:00,Portugal,Portugal,PT,148.27,189.63,76.96,75.75,entsoe.eu,false,
2021-01-17 21:00:00,Portugal,Portugal,PT,148.19,191.48,75.84,74.52,entsoe.eu,false,
2021-01-17 22:00:00,Portugal,Portugal,PT,147.37,193.17,74.79,73.0,entsoe.eu,false,
2021-01-17 23:00:00,Portugal,Portugal,PT,171.45,227.84,67.69,58.03,entsoe.eu,false,
2021-01-18 00:00:00,Portugal,Portugal,PT,187.95,251.06,63.82,49.5,entsoe.eu,false,
2021-01-18 01:00:00,Portugal,Portugal,PT,207.41,275.68,60.15,43.32,entsoe.eu,false,
2021-01-18 02:00:00,Portugal,Portugal,PT,212.84,282.49,58.91,41.75,entsoe.eu,false,
2021-01-18 03:00:00,Portugal,Portugal,PT,212.78,282.01,58.94,41.16,entsoe.eu,false,
2021-01-18 04:00:00,Portugal,Portugal,PT,228.86,300.34,56.24,40.89,entsoe.eu,false,
2021-01-18 05:00:00,Portugal,Portugal,PT,250.99,325.73,51.13,44.8,entsoe.eu,false,
2021-01-18 06:00:00,Portugal,Portugal,PT,248.05,320.7,50.22,50.22,entsoe.eu,false,
2021-01-18 07:00:00,Portugal,Portugal,PT,230.41,290.22,57.89,57.89,entsoe.eu,false,
2021-01-18 08:00:00,Portugal,Portugal,PT,229.74,290.2,57.41,57.41,entsoe.eu,false,
2021-01-18 09:00:00,Portugal,Portugal,PT,225.84,286.39,57.88,57.88,entsoe.eu,false,
2021-01-18 10:00:00,Portugal,Portugal,PT,236.22,301.54,54.51,54.51,entsoe.eu,false,
2021-01-18 11:00:00,Portugal,Portugal,PT,243.09,311.89,51.9,51.06,entsoe.eu,false,
2021-01-18 12:00:00,Portugal,Portugal,PT,252.36,324.96,48.79,47.92,entsoe.eu,false,
2021-01-18 13:00:00,Portugal,Portugal,PT,260.54,336.71,46.38,44.39,entsoe.eu,false,
2021-01-18 14:00:00,Portugal,Portugal,PT,263.69,342.1,44.72,41.79,entsoe.eu,false,
2021-01-18 15:00:00,Portugal,Portugal,PT,263.29,338.45,46.51,46.18,entsoe.eu,false,
2021-01-18 16:00:00,Portugal,Portugal,PT,251.48,320.8,50.31,50.31,entsoe.eu,false,
2021-01-18 17:00:00,Portugal,Portugal,PT,238.82,302.48,54.24,54.24,entsoe.eu,false,
2021-01-18 18:00:00,Portugal,Portugal,PT,227.85,287.35,57.15,57.15,entsoe.eu,false,
2021-01-18 19:00:00,Portugal,Portugal,PT,219.26,275.98,59.33,59.33,entsoe.eu,false,
2021-01-18 20:00:00,Portugal,Portugal,PT,222.67,281.4,57.75,57.75,entsoe.eu,false,
2021-01-18 21:00:00,Portugal,Portugal,PT,226.35,288.06,55.73,55.73,entsoe.eu,false,
2021-01-18 22:00:00,Portugal,Portugal,PT,239.13,309.23,49.96,49.96,entsoe.eu,false,
2021-01-18 23:00:00,Portugal,Portugal,PT,227.3,292.47,54.45,54.45,entsoe.eu,false,
2021-01-19 00:00:00,Portugal,Portugal,PT,231.37,296.68,55.33,55.32,entsoe.eu,false,
2021-01-19 01:00:00,Portugal,Portugal,PT,215.03,279.05,59.02,53.49,entsoe.eu,false,
2021-01-19 02:00:00,Portugal,Portugal,PT,167.87,228.8,64.41,57.74,entsoe.eu,false,
2021-01-19 03:00:00,Portugal,Portugal,PT,169.01,230.08,64.04,58.65,entsoe.eu,false,
2021-01-19 04:00:00,Portugal,Portugal,PT,166.62,226.7,64.31,60.46,entsoe.eu,false,
2021-01-19 05:00:00,Portugal,Portugal,PT,193.88,255.12,61.15,60.42,entsoe.eu,false,
2021-01-19 06:00:00,Portugal,Portugal,PT,198.52,256.22,61.76,61.76,entsoe.eu,false,
2021-01-19 07:00:00,Portugal,Portugal,PT,186.36,236.54,66.42,66.42,entsoe.eu,false,
2021-01-19 08:00:00,Portugal,Portugal,PT,181.77,230.81,67.13,67.13,entsoe.eu,false,
2021-01-19 09:00:00,Portugal,Portugal,PT,175.59,223.34,68.28,68.28,entsoe.eu,false,
2021-01-19 10:00:00,Portugal,Portugal,PT,175.58,224.55,67.58,67.58,entsoe.eu,false,
2021-01-19 11:00:00,Portugal,Portugal,PT,186.32,240.23,64.01,64.01,entsoe.eu,false,
2021-01-19 12:00:00,Portugal,Portugal,PT,182.51,235.38,64.89,64.89,entsoe.eu,false,
2021-01-19 13:00:00,Portugal,Portugal,PT,200.73,258.47,60.87,60.87,entsoe.eu,false,
2021-01-19 14:00:00,Portugal,Portugal,PT,204.0,262.18,60.1,59.84,entsoe.eu,false,
2021-01-19 15:00:00,Portugal,Portugal,PT,203.03,261.32,60.12,59.71,entsoe.eu,false,
2021-01-19 16:00:00,Portugal,Portugal,PT,188.12,240.5,64.57,64.57,entsoe.eu,false,
2021-01-19 17:00:00,Portugal,Portugal,PT,169.68,216.62,69.0,69.0,entsoe.eu,false,
2021-01-19 18:00:00,Portugal,Portugal,PT,162.54,207.62,70.42,70.42,entsoe.eu,false,
2021-01-19 19:00:00,Portugal,Portugal,PT,156.88,200.55,71.66,71.66,entsoe.eu,false,
2021-01-19 20:00:00,Portugal,Portugal,PT,160.85,206.76,70.3,70.3,entsoe.eu,false,
2021-01-19 21:00:00,Portugal,Portugal,PT,162.49,214.4,66.76,66.76,entsoe.eu,false,
2021-01-19 22:00:00,Portugal,Portugal,PT,133.54,183.82,71.14,71.09,entsoe.eu,false,
2021-01-19 23:00:00,Portugal,Portugal,PT,77.63,118.67,81.88,81.88,entsoe.eu,false,
2021-01-20 00:00:00,Portugal,Portugal,PT,42.99,75.72,89.07,87.07,entsoe.eu,false,
2021-01-20 01:00:00,Portugal,Portugal,PT,37.18,71.08,90.62,88.73,entsoe.eu,false,
2021-01-20 02:00:00,Portugal,Portugal,PT,39.5,73.75,90.2,86.89,entsoe.eu,false,
2021-01-20 03:00:00,Portugal,Portugal,PT,44.55,79.31,89.23,83.47,entsoe.eu,false,
2021-01-20 04:00:00,Portugal,Portugal,PT,45.98,82.44,88.84,83.72,entsoe.eu,false,
2021-01-20 05:00:00,Portugal,Portugal,PT,38.73,74.84,89.86,89.86,entsoe.eu,false,
2021-01-20 06:00:00,Portugal,Portugal,PT,55.15,87.42,89.4,89.4,entsoe.eu,false,
2021-01-20 07:00:00,Portugal,Portugal,PT,66.74,97.57,88.7,88.7,entsoe.eu,false,
2021-01-20 08:00:00,Portugal,Portugal,PT,75.92,111.78,85.1,85.1,entsoe.eu,false,
2021-01-20 09:00:00,Portugal,Portugal,PT,64.02,100.17,85.89,85.89,entsoe.eu,false,
2021-01-20 10:00:00,Portugal,Portugal,PT,56.06,91.4,87.17,87.17,entsoe.eu,false,
2021-01-20 11:00:00,Portugal,Portugal,PT,65.09,98.3,87.13,87.13,entsoe.eu,false,
2021-01-20 12:00:00,Portugal,Portugal,PT,65.41,98.73,87.04,87.04,entsoe.eu,false,
2021-01-20 13:00:00,Portugal,Portugal,PT,69.13,105.05,85.31,85.31,entsoe.eu,false,
2021-01-20 14:00:00,Portugal,Portugal,PT,65.53,101.54,85.62,85.62,entsoe.eu,false,
2021-01-20 15:00:00,Portugal,Portugal,PT,69.76,106.02,85.1,85.1,entsoe.eu,false,
2021-01-20 16:00:00,Portugal,Portugal,PT,75.17,110.12,85.38,85.38,entsoe.eu,false,
2021-01-20 17:00:00,Portugal,Portugal,PT,67.72,105.51,84.65,84.65,entsoe.eu,false,
2021-01-20 18:00:00,Portugal,Portugal,PT,65.03,104.27,83.79,81.75,entsoe.eu,false,
2021-01-20 19:00:00,Portugal,Portugal,PT,70.76,107.9,84.66,83.81,entsoe.eu,false,
2021-01-20 20:00:00,Portugal,Portugal,PT,68.45,105.83,84.9,84.3,entsoe.eu,false,
2021-01-20 21:00:00,Portugal,Portugal,PT,59.34,97.05,85.63,84.26,entsoe.eu,false,
2021-01-20 22:00:00,Portugal,Portugal,PT,54.34,92.8,86.07,83.38,entsoe.eu,false,
2021-01-20 23:00:00,Portugal,Portugal,PT,49.77,86.45,87.97,80.98,entsoe.eu,false,
2021-01-21 00:00:00,Portugal,Portugal,PT,51.71,90.35,87.27,78.97,entsoe.eu,false,
2021-01-21 01:00:00,Portugal,Portugal,PT,54.14,94.02,86.71,77.84,entsoe.eu,false,
2021-01-21 02:00:00,Portugal,Portugal,PT,55.12,95.17,86.5,77.5,entsoe.eu,false,
2021-01-21 03:00:00,Portugal,Portugal,PT,54.42,94.46,86.68,78.17,entsoe.eu,false,
2021-01-21 04:00:00,Portugal,Portugal,PT,54.64,95.24,86.63,78.78,entsoe.eu,false,
2021-01-21 05:00:00,Portugal,Portugal,PT,52.23,95.18,86.99,86.67,entsoe.eu,false,
2021-01-21 06:00:00,Portugal,Portugal,PT,47.56,84.73,89.01,89.01,entsoe.eu,false,
2021-01-21 07:00:00,Portugal,Portugal,PT,56.14,85.69,91.03,91.03,entsoe.eu,false,
2021-01-21 08:00:00,Portugal,Portugal,PT,58.0,86.4,91.36,91.36,entsoe.eu,false,
2021-01-21 09:00:00,Portugal,Portugal,PT,59.31,87.8,91.31,91.31,entsoe.eu,false,
2021-01-21 10:00:00,Portugal,Portugal,PT,54.62,82.99,91.52,91.52,entsoe.eu,false,
2021-01-21 11:00:00,Portugal,Portugal,PT,50.37,80.11,91.11,91.11,entsoe.eu,false,
2021-01-21 12:00:00,Portugal,Portugal,PT,48.22,81.87,89.16,89.16,entsoe.eu,false,
2021-01-21 13:00:00,Portugal,Portugal,PT,49.26,84.98,87.82,86.82,entsoe.eu,false,
2021-01-21 14:00:00,Portugal,Portugal,PT,52.44,88.35,87.47,85.97,entsoe.eu,false,
2021-01-21 15:00:00,Portugal,Portugal,PT,56.49,91.97,87.56,86.53,entsoe.eu,false,
2021-01-21 16:00:00,Portugal,Portugal,PT,57.93,91.15,88.64,88.64,entsoe.eu,false,
2021-01-21 17:00:00,Portugal,Portugal,PT,58.4,87.21,91.01,91.01,entsoe.eu,false,
2021-01-21 18:00:00,Portugal,Portugal,PT,60.47,88.94,90.89,90.89,entsoe.eu,false,
2021-01-21 19:00:00,Portugal,Portugal,PT,60.2,89.43,90.8,90.8,entsoe.eu,false,
2021-01-21 20:00:00,Portugal,Portugal,PT,54.59,86.0,90.2,90.11,entsoe.eu,false,
2021-01-21 21:00:00,Portugal,Portugal,PT,44.0,78.78,89.11,87.31,entsoe.eu,false,
2021-01-21 22:00:00,Portugal,Portugal,PT,39.05,73.17,90.51,89.11,entsoe.eu,false,
2021-01-21 23:00:00,Portugal,Portugal,PT,37.52,72.89,90.3,89.4,entsoe.eu,false,
2021-01-22 00:00:00,Portugal,Portugal,PT,37.96,74.41,90.38,88.27,entsoe.eu,false,
2021-01-22 01:00:00,Portugal,Portugal,PT,41.65,77.82,89.71,85.38,entsoe.eu,false,
2021-01-22 02:00:00,Portugal,Portugal,PT,41.01,76.99,89.82,85.59,entsoe.eu,false,
2021-01-22 03:00:00,Portugal,Portugal,PT,42.27,78.76,89.5,85.01,entsoe.eu,false,
2021-01-22 04:00:00,Portugal,Portugal,PT,40.34,76.8,89.86,86.9,entsoe.eu,false,
2021-01-22 05:00:00,Portugal,Portugal,PT,34.12,70.1,91.12,91.02,entsoe.eu,false,
2021-01-22 06:00:00,Portugal,Portugal,PT,30.88,64.23,91.95,91.95,entsoe.eu,false,
2021-01-22 07:00:00,Portugal,Portugal,PT,48.79,78.97,91.81,91.81,entsoe.eu,false,
2021-01-22 08:00:00,Portugal,Portugal,PT,54.06,83.64,91.95,91.95,entsoe.eu,false,
2021-01-22 09:00:00,Portugal,Portugal,PT,49.57,80.07,91.85,91.85,entsoe.eu,false,
2021-01-22 10:00:00,Portugal,Portugal,PT,46.67,79.17,91.25,91.25,entsoe.eu,false,
2021-01-22 11:00:00,Portugal,Portugal,PT,49.82,81.73,91.46,91.46,entsoe.eu,false,
2021-01-22 12:00:00,Portugal,Portugal,PT,48.64,82.7,90.37,88.81,entsoe.eu,false,
2021-01-22 13:00:00,Portugal,Portugal,PT,41.79,78.38,89.49,86.55,entsoe.eu,false,
2021-01-22 14:00:00,Portugal,Portugal,PT,41.09,76.95,89.88,87.47,entsoe.eu,false,
2021-01-22 15:00:00,Portugal,Portugal,PT,41.28,77.09,89.94,87.9,entsoe.eu,false,
2021-01-22 16:00:00,Portugal,Portugal,PT,56.06,89.26,90.11,90.11,entsoe.eu,false,
2021-01-22 17:00:00,Portugal,Portugal,PT,67.13,98.59,89.77,89.77,entsoe.eu,false,
2021-01-22 18:00:00,Portugal,Portugal,PT,64.91,94.49,90.58,90.58,entsoe.eu,false,
2021-01-22 19:00:00,Portugal,Portugal,PT,60.16,88.91,91.41,91.41,entsoe.eu,false,
